time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-14T10:52:21.672Z,29.2824,-97.6568,5,3.1,mb_lg,,121,0.445,0.95,us,us70003kxh,2019-05-14T21:31:57.908Z,"10km E of Nixon, Texas",earthquake,1.4,2,0.061,71,reviewed,us,us
2019-05-14T10:51:01.970Z,38.821167,-122.7751694,1.43,0.56,md,8,87,0.008996,0.02,nc,nc73181475,2019-05-14T12:41:03.119Z,"4km W of Cobb, CA",earthquake,0.4,1.18,,1,automatic,nc,nc
2019-05-14T10:46:09.408Z,59.0497,-152.5675,75.3,1.4,ml,,,,0.48,ak,ak01965s8pvv,2019-05-14T10:57:39.462Z,"87km SW of Homer, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-05-14T10:41:50.560Z,35.3965,-118.5431667,2.76,1.3,ml,17,86,0.145,0.22,ci,ci38593376,2019-05-14T13:45:28.368Z,"22km SSW of Bodfish, CA",earthquake,0.42,1.36,0.102,17,reviewed,ci,ci
2019-05-14T10:41:32.150Z,35.3956667,-118.5495,3.65,1.21,ml,18,88,0.148,0.19,ci,ci38593368,2019-05-14T13:45:27.674Z,"22km SSW of Bodfish, CA",earthquake,0.36,1.32,0.129,17,reviewed,ci,ci
2019-05-14T10:40:54.800Z,44.9373333,-113.5428333,5.98,0.93,ml,8,187,0.505,0.14,mb,mb80343694,2019-05-14T14:16:30.390Z,"38km SE of Salmon, Idaho",earthquake,1.16,10.04,0.167,7,reviewed,mb,mb
2019-05-14T10:35:18.130Z,36.1168333,-117.6598333,0.94,0.72,ml,12,93,0.07584,0.17,ci,ci38593360,2019-05-14T13:46:28.010Z,"27km ENE of Coso Junction, CA",earthquake,0.37,0.72,0.166,8,reviewed,ci,ci
2019-05-14T10:28:34.141Z,65.3687,-153.1633,10.9,1.1,ml,,,,0.99,ak,ak01965s4wwi,2019-05-14T10:31:33.298Z,"55km WNW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-14T10:27:29.220Z,38.7941666,-122.8085022,2.69,0.43,md,6,99,0.01721,0.06,nc,nc73181470,2019-05-14T12:15:04.987Z,"5km WNW of The Geysers, CA",earthquake,0.62,2.66,0.13,2,automatic,nc,nc
2019-05-14T10:26:09.480Z,33.4913333,-116.7908333,4.81,0.43,ml,30,36,0.02244,0.13,ci,ci38593352,2019-05-14T21:31:28.900Z,"9km NE of Aguanga, CA",earthquake,0.16,0.42,0.121,12,reviewed,ci,ci
2019-05-14T10:24:09.320Z,33.7916667,-116.1053333,8.23,0.97,ml,43,93,0.09689,0.13,ci,ci38593344,2019-05-14T21:22:20.080Z,"13km NE of Indio, CA",earthquake,0.14,0.55,0.133,25,reviewed,ci,ci
2019-05-14T10:20:18.060Z,46.289,-122.230166666667,3.47,-0.11,ml,6,116,,0.08,uw,uw61522611,2019-05-14T18:13:48.650Z,"30km S of Morton, Washington",earthquake,0.39,0.7,0.172890207274824,5,reviewed,uw,uw
2019-05-14T10:20:02.730Z,38.8073349,-122.8274994,1.48,0.93,md,10,84,0.002016,0.05,nc,nc73181465,2019-05-14T11:50:02.841Z,"7km WNW of The Geysers, CA",earthquake,0.35,0.67,0.66,3,automatic,nc,nc
2019-05-14T09:58:08.485Z,65.8785,-156.2602,5.7,1.1,ml,,,,0.42,ak,ak01965rpusw,2019-05-14T10:00:46.753Z,"118km SSE of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-14T09:56:01.650Z,38.8038333,-122.8301667,2.88,0.29,md,12,94,0.005086,0.04,nc,nc73181455,2019-05-14T16:59:03.547Z,"7km WNW of The Geysers, CA",earthquake,0.46,0.65,,1,reviewed,nc,nc
2019-05-14T09:34:25.370Z,19.0756,-67.567,45,2.92,md,7,328,0.76,0.22,pr,pr2019134005,2019-05-14T21:40:22.855Z,"81km NW of San Antonio, Puerto Rico",earthquake,2.96,9.91,0.15,6,reviewed,pr,pr
2019-05-14T09:30:47.032Z,27.368,142.8989,10,4.7,mb,,142,0.691,1.13,us,us70003kx1,2019-05-14T12:52:56.040Z,"74km ENE of Chichi-shima, Japan",earthquake,6.1,1.7,0.054,104,reviewed,us,us
2019-05-14T09:25:26.528Z,60.3983,-150.7845,48.6,1.3,ml,,,,0.93,ak,ak01965ritkc,2019-05-14T09:28:30.148Z,"15km S of Sterling, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-05-14T09:25:10.680Z,46.8721667,-112.5175,13.6,1.08,ml,8,105,0.126,0.05,mb,mb80343699,2019-05-14T14:22:41.550Z,"15km SE of Lincoln, Montana",earthquake,0.44,0.77,,0,reviewed,mb,mb
2019-05-14T09:14:50.029Z,60.1599,-151.1466,44.6,2.3,ml,,,,0.53,ak,ak01965rgige,2019-05-14T09:26:49.429Z,"24km SSE of Cohoe, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-05-14T09:08:42.269Z,52.1002,-176.1697,141.04,4.5,mb,,140,0.067,1.11,us,us70003kvn,2019-05-14T16:42:29.536Z,"41km NE of Adak, Alaska",earthquake,9.9,6.9,0.03,316,reviewed,us,us
2019-05-14T09:08:33.450Z,65.8243,-151.0052,1.4,1.1,ml,,,,0.55,ak,ak01965rf6x9,2019-05-14T09:14:44.110Z,"88km NE of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-14T09:00:19.500Z,44.7286667,-113.052,5.89,0.56,ml,4,203,0.175,0.12,mb,mb80343744,2019-05-14T15:08:12.710Z,"37km WNW of Lima, Montana",earthquake,1.15,7.82,0.344,3,reviewed,mb,mb
2019-05-14T08:58:05.456Z,59.7624,-151.3188,71.2,2,ml,,,,0.58,ak,ak01965r4ez7,2019-05-14T09:41:49.649Z,"3km NNW of Fritz Creek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-05-14T08:57:16.467Z,61.2671,-149.9524,40.5,1.2,ml,,,,0.67,ak,ak01965r483i,2019-05-14T09:06:41.239Z,"6km NNW of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-14T08:52:15.440Z,36.1296667,-117.6405,1.94,0.9,ml,12,105,0.06667,0.16,ci,ci38593328,2019-05-14T13:45:56.022Z,"29km ENE of Coso Junction, CA",earthquake,0.46,0.84,0.118,9,reviewed,ci,ci
2019-05-14T08:43:53.713Z,61.4202,-150.0278,19.2,2.7,ml,,,,0.9,ak,ak01965r1azg,2019-05-14T18:38:55.456Z,"11km SSW of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-14T08:42:51.050Z,46.7455,-112.3511667,6.69,1.03,ml,14,90,0.015,0.14,mb,mb80343704,2019-05-14T14:27:47.410Z,"22km W of Helena Valley Northwest, Montana",earthquake,0.35,0.59,0.04,3,reviewed,mb,mb
2019-05-14T08:37:51.930Z,66.1423,-157.1315,8.2,1.2,ml,,,,1.07,ak,ak01965r00ii,2019-05-14T08:45:23.822Z,"86km S of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T08:32:15.610Z,38.2865,-118.7611,7.2,1.8,ml,20,37.13,0.171,0.1455,nn,nn00684725,2019-05-14T16:54:01.417Z,"28km SSW of Hawthorne, Nevada",earthquake,,1.4,0.27,10,reviewed,nn,nn
2019-05-14T08:31:13.499Z,38.5694,-118.4707,7.7,0.7,ml,6,153.31,0.071,0.023,nn,nn00684724,2019-05-14T17:31:09.629Z,"14km ENE of Hawthorne, Nevada",earthquake,,3.5,0.01,2,reviewed,nn,nn
2019-05-14T08:30:44.990Z,19.2751,-64.7831,46,3.37,md,9,339,1.5555,0.27,pr,pr2019134004,2019-05-14T13:14:32.120Z,"96km N of Road Town, British Virgin Islands",earthquake,3.54,17.4,0.1,7,reviewed,pr,pr
2019-05-14T08:11:42.789Z,62.9041,-151.0108,96.8,1.3,ml,,,,0.37,ak,ak01965quf6u,2019-05-14T08:16:47.120Z,"79km NW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-14T08:02:34.124Z,60.4104,-147.2867,14.9,1.8,ml,,,,0.81,ak,ak01965qsh42,2019-05-14T08:07:24.580Z,"85km W of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-14T07:56:20.970Z,46.8898333,-112.6543333,14.42,1.73,ml,10,73,0.066,0.13,mb,mb80343679,2019-05-14T14:08:24.580Z,"7km SSE of Lincoln, Montana",earthquake,0.54,0.91,0.148,4,reviewed,mb,mb
2019-05-14T07:50:24.520Z,33.9141667,-118.0338333,10.29,1.36,ml,55,84,0.0408,0.21,ci,ci38593320,2019-05-14T21:03:12.600Z,"2km W of La Mirada, CA",earthquake,0.22,0.42,0.191,24,reviewed,ci,ci
2019-05-14T07:48:32.590Z,46.8895,-112.648,14.43,2.12,ml,12,75,0.066,0.08,mb,mb80343674,2019-05-14T14:02:00.570Z,"7km SSE of Lincoln, Montana",earthquake,0.33,0.59,0.142,4,reviewed,mb,mb
2019-05-14T07:46:21.330Z,46.8911667,-112.6648333,13.07,3.11,ml,21,67,0.065,0.19,mb,mb80343669,2019-05-14T13:43:52.410Z,"7km S of Lincoln, Montana",earthquake,0.48,0.6,0.143,29,reviewed,mb,mb
2019-05-14T07:44:53.010Z,36.1155,-117.6746667,1.97,0.73,ml,11,92,0.077,0.14,ci,ci38593304,2019-05-14T13:46:11.122Z,"26km ENE of Coso Junction, CA",earthquake,0.28,0.42,0.194,6,reviewed,ci,ci
2019-05-14T07:39:25.860Z,36.011,-117.6916667,2.62,0.69,ml,13,62,0.06132,0.12,ci,ci38593296,2019-05-14T13:46:24.788Z,"21km ENE of Little Lake, CA",earthquake,0.23,0.22,0.06,6,reviewed,ci,ci
2019-05-14T07:36:08.973Z,62.0755,-145.3772,20,1.2,ml,,,,0.91,ak,ak01965qe9vl,2019-05-14T07:40:58.958Z,"9km ESE of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T07:31:13.760Z,37.6665,-118.8706667,-0.93,-0.01,md,6,186,0.03017,0.05,nc,nc73181430,2019-05-14T15:14:45.052Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.9,0.56,0.285,6,reviewed,nc,nc
2019-05-14T07:20:42.822Z,66.3016,-157.2246,0,1.1,ml,,,,0.84,ak,ak01965qax0n,2019-05-14T07:27:05.651Z,"69km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-14T06:59:21.160Z,38.8223343,-122.8533325,1.87,0.57,md,12,64,0.005892,0.03,nc,nc73181415,2019-05-14T07:43:04.438Z,"10km WNW of The Geysers, CA",earthquake,0.33,0.75,,1,automatic,nc,nc
2019-05-14T06:49:00.193Z,66.282,-157.2404,2,1.6,ml,,,,0.7,ak,ak01965pvlwj,2019-05-14T06:52:28.046Z,"71km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T06:44:03.346Z,61.7124,-141.1198,6.7,1.1,ml,,,,0.77,ak,ak01965pujka,2019-05-14T06:50:17.232Z,"177km E of Chitina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-14T06:31:19.930Z,33.2543333,-116.1116667,10.73,0.9,ml,37,85,0.1085,0.2,ci,ci38593280,2019-05-14T20:43:59.545Z,"12km N of Ocotillo Wells, CA",earthquake,0.22,0.57,0.083,10,reviewed,ci,ci
2019-05-14T06:22:20.830Z,37.4636667,-118.8106667,5.54,0.54,md,8,260,0.127,0.04,nc,nc73181400,2019-05-14T15:59:03.392Z,"16km SW of Toms Place, CA",earthquake,1.19,2.47,0.063,7,reviewed,nc,nc
2019-05-14T06:18:46.290Z,46.3248333333333,-122.223,5.58,-0.08,ml,5,134,,0.07,uw,uw61522596,2019-05-14T18:09:12.300Z,"26km S of Morton, Washington",earthquake,0.58,0.72,0.12816688726259,5,reviewed,uw,uw
2019-05-14T06:15:05.702Z,66.3334,-157.1587,16.8,1.5,ml,,,,0.87,ak,ak01965pobze,2019-05-14T16:23:03.748Z,"65km S of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-14T06:14:58.036Z,66.1959,-157.1615,9.5,1.4,ml,,,,0.36,ak,ak01965po8cd,2019-05-14T16:23:03.116Z,"80km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-14T06:06:01.050Z,38.8036652,-122.8296661,5.11,0.56,md,6,147,0.005209,0.01,nc,nc73181395,2019-05-14T06:33:04.012Z,"7km WNW of The Geysers, CA",earthquake,1.65,3.57,,1,automatic,nc,nc
2019-05-14T06:05:04.725Z,63.113,-151.3414,0,1.4,ml,,,,1.08,ak,ak01965pm6rh,2019-05-14T06:09:38.367Z,"108km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-14T06:00:43.220Z,38.8370018,-122.7911682,1.37,0.56,md,6,161,0.001546,0.02,nc,nc73181390,2019-05-14T08:23:03.645Z,"6km WNW of Cobb, CA",earthquake,0.83,1.28,,1,automatic,nc,nc
2019-05-14T05:58:54.240Z,38.8388329,-122.8274994,0.99,0.57,md,9,80,0.006243,0.01,nc,nc73181385,2019-05-14T07:58:03.508Z,"9km NW of The Geysers, CA",earthquake,0.33,0.69,,1,automatic,nc,nc
2019-05-14T05:33:53.964Z,62.602,-149.3829,0,2.4,ml,,,,0.95,ak,ak01965p6uy6,2019-05-14T05:40:11.867Z,"48km NE of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-14T05:26:24.551Z,37.5114,-114.7425,0,0.9,ml,7,215.93,0.267,0.2102,nn,nn00684723,2019-05-14T17:24:59.736Z,"23km WSW of Caliente, Nevada",earthquake,,0,0.45,5,reviewed,nn,nn
2019-05-14T05:13:51.050Z,36.4736667,-121.0488333,0.68,2.43,md,60,56,,0.08,nc,nc73181375,2019-05-14T19:17:04.339Z,"11km SE of Pinnacles, CA",earthquake,0.13,0.47,0.236,60,reviewed,nc,nc
2019-05-14T05:12:33.090Z,33.1948333,-115.6136667,1.94,1.21,ml,14,108,0.01386,0.26,ci,ci38593248,2019-05-14T15:11:47.250Z,"10km WSW of Niland, CA",earthquake,0.6,0.49,0.085,6,reviewed,ci,ci
2019-05-14T04:57:45.660Z,32.7851667,-115.4423333,12.55,2.51,ml,42,32,0.02044,0.24,ci,ci38593240,2019-05-14T20:38:03.210Z,"6km WSW of Holtville, CA",earthquake,0.27,0.49,0.182,26,reviewed,ci,ci
2019-05-14T04:46:29.050Z,36.1156667,-117.6673333,1.1,0.57,ml,8,90,0.07668,0.08,ci,ci38593232,2019-05-14T14:01:15.881Z,"26km ENE of Coso Junction, CA",earthquake,0.24,0.56,0.155,6,reviewed,ci,ci
2019-05-14T04:45:39.060Z,47.5786667,-114.011,15.23,-0.49,md,7,133,0.07,0.09,mb,mb80343739,2019-05-14T15:02:01.800Z,"8km ESE of Pablo, Montana",earthquake,0.39,0.83,,1,reviewed,mb,mb
2019-05-14T04:40:44.560Z,38.7794991,-122.7423325,0.96,0.58,md,8,104,0.005757,0.02,nc,nc73181365,2019-05-14T05:55:02.796Z,"1km ENE of The Geysers, CA",earthquake,0.29,0.48,0.07,3,automatic,nc,nc
2019-05-14T04:38:59.273Z,39.9459,-118.3416,0,0.9,ml,4,254.45,0.659,0.0264,nn,nn00684721,2019-05-14T17:12:40.287Z,"28km SSE of Lovelock, Nevada",earthquake,,6,0.12,2,reviewed,nn,nn
2019-05-14T04:33:18.130Z,18.9375,-67.5251,92,2.61,md,7,212,0.6263,0.85,pr,pr2019134003,2019-05-14T08:21:22.768Z,"66km NW of San Antonio, Puerto Rico",earthquake,8.26,12.05,0.34,7,reviewed,pr,pr
2019-05-14T04:20:25.599Z,66.3436,-157.4297,0,1,ml,,,,1.58,ak,ak01965oikve,2019-05-14T04:26:56.921Z,"67km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-14T04:11:53.400Z,18.1713,-66.0658,6,0.34,md,4,162,0.1388,0.44,pr,pr2019134002,2019-05-14T08:21:08.136Z,"5km E of Bayamon, Puerto Rico",earthquake,1.31,8.41,0.04,3,reviewed,pr,pr
2019-05-14T04:09:58.850Z,18.2108,-65.9535,13,1.52,md,3,175,0.1252,0.16,pr,pr2019134001,2019-05-14T08:20:57.360Z,"2km NNE of San Lorenzo, Puerto Rico",earthquake,0.67,1.1,0.45,2,reviewed,pr,pr
2019-05-14T04:05:48.810Z,47.7633333,-113.826,8.76,0.15,md,8,206,0.16,0.06,mb,mb80343734,2019-05-14T14:58:14.320Z,"26km ENE of Polson, Montana",earthquake,0.68,2.16,0.123,2,reviewed,mb,mb
2019-05-14T04:01:08.500Z,18.1911,-66.0613,11,1.1,md,3,183,0.12,0.38,pr,pr2019134000,2019-05-14T08:20:50.281Z,"4km SSW of Caguas, Puerto Rico",earthquake,1.8,6.67,0.34,2,reviewed,pr,pr
2019-05-14T03:56:55.450Z,36.1161667,-117.6725,2.42,0.67,ml,13,91,0.07624,0.08,ci,ci38593208,2019-05-14T20:30:04.976Z,"26km ENE of Coso Junction, CA",earthquake,0.23,0.49,0.169,6,reviewed,ci,ci
2019-05-14T03:56:28.518Z,37.1826,-117.8653,0,1,ml,14,160.44,0.182,0.1594,nn,nn00684718,2019-05-14T17:06:29.353Z,"37km E of Big Pine, California",earthquake,,0,0.32,8,reviewed,nn,nn
2019-05-14T03:54:11.490Z,35.1585,-118.9645,5.26,1.58,ml,36,72,0.1146,0.21,ci,ci38593200,2019-05-14T20:28:16.856Z,"12km SSW of Lamont, CA",earthquake,0.25,1.32,0.154,24,reviewed,ci,ci
2019-05-14T03:37:43.550Z,66.2983,-157.3791,8.2,1.5,ml,,,,1.08,ak,ak01965o0tsy,2019-05-14T03:41:57.802Z,"71km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-14T03:34:49.726Z,66.3062,-157.4498,0,1.7,ml,,,,0.65,ak,ak01965o0764,2019-05-14T03:41:57.422Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-14T03:32:23.177Z,61.4322,-147.4096,17.8,1.4,ml,,,,0.61,ak,ak01965nzpos,2019-05-14T03:36:55.348Z,"66km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T03:21:54.740Z,45.5046667,-112.2676667,5.96,1,ml,7,99,0.272,0.12,mb,mb80343664,2019-05-14T14:01:58.970Z,"34km NW of Virginia City, Montana",earthquake,0.33,7.92,0.07,6,reviewed,mb,mb
2019-05-14T03:19:12.046Z,60.0735,-141.4582,0,1.5,ml,,,,1.02,ak,ak01965nwwj2,2019-05-14T03:27:32.609Z,"54km E of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-14T03:02:34.320Z,36.1225,-117.6678333,2.44,0.64,ml,18,77,0.06986,0.1,ci,ci38593144,2019-05-14T15:19:21.354Z,"27km ENE of Coso Junction, CA",earthquake,0.17,0.41,0.148,6,reviewed,ci,ci
2019-05-14T03:02:16.250Z,36.1175,-117.6715,1.5,-0.24,ml,7,110,0.07488,0.07,ci,ci37418781,2019-05-14T15:27:26.902Z,"26km ENE of Coso Junction, CA",earthquake,0.61,1.13,0.084,3,reviewed,ci,ci
2019-05-14T03:01:50.689Z,61.9116,-151.0489,54.8,2.8,ml,,,,0.58,ak,ak01965nt4l8,2019-05-14T03:08:57.635Z,"56km WNW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-14T02:56:52.434Z,66.3107,-157.2415,3.3,1.8,ml,,,,0.67,ak,ak01965njhj0,2019-05-14T03:03:54.967Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T02:35:33.790Z,47.757,-113.8366667,8.37,-0.15,md,6,251,0.159,0.03,mb,mb80343729,2019-05-14T14:55:38.560Z,"25km ENE of Polson, Montana",earthquake,0.94,2.86,0.148,2,reviewed,mb,mb
2019-05-14T02:18:02.386Z,37.4734,-118.8245,9.2,0.4,ml,5,185.36,0.18,0.1033,nn,nn00684717,2019-05-14T02:37:21.024Z,"23km SE of Mammoth Lakes, California",earthquake,,15.1,0.1,2,reviewed,nn,nn
2019-05-14T02:07:01.442Z,61.8659,-149.2965,6.7,1.5,ml,,,,0.83,ak,ak01965n8vi8,2019-05-14T02:12:08.901Z,"13km NNW of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T02:04:42.070Z,19.4053326,-155.281662,-0.02,1.79,md,18,68,0.01247,0.13,hv,hv70951371,2019-05-14T02:07:36.690Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.19,0.3,14,automatic,hv,hv
2019-05-14T01:46:08.900Z,32.8791667,-116.192,14.5,0.84,ml,14,112,0.1181,0.18,ci,ci38593096,2019-05-14T20:17:27.785Z,"24km NW of Ocotillo, CA",earthquake,0.61,0.96,0.169,7,reviewed,ci,ci
2019-05-14T01:42:19.488Z,-6.4214,128.1634,344.96,4.3,mb,,94,5.084,0.91,us,us70003ks2,2019-05-14T01:56:45.040Z,"298km S of Amahusu, Indonesia",earthquake,11.5,15.6,0.188,8,reviewed,us,us
2019-05-14T01:38:58.155Z,61.2636,-151.9867,98.9,1.6,ml,,,,0.73,ak,ak01965mu7f4,2019-05-14T01:50:39.607Z,"74km NNW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-14T01:28:20.350Z,33.3198333,-116.3821667,7.33,0.7,ml,18,148,0.05925,0.19,ci,ci38593080,2019-05-14T14:01:49.885Z,"7km N of Borrego Springs, CA",earthquake,0.47,0.94,0.161,10,reviewed,ci,ci
2019-05-14T01:26:53.840Z,38.810833,-122.8274994,1.87,0.56,md,9,92,0.00236,0.04,nc,nc73181335,2019-05-14T01:45:05.538Z,"7km WNW of The Geysers, CA",earthquake,0.42,0.83,,1,automatic,nc,nc
2019-05-14T01:21:19.518Z,39.4132,-120.1695,9.3,0.1,ml,3,157.27,0.132,0.0507,nn,nn00684715,2019-05-14T02:34:16.081Z,"9km N of Truckee, California",earthquake,,8.8,0.19,2,reviewed,nn,nn
2019-05-14T01:20:54.150Z,19.4638329,-155.6009979,-1.84,1.9,ml,15,84,0.01206,0.15,hv,hv70951276,2019-05-14T01:26:34.780Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.24,3.5,7,automatic,hv,hv
2019-05-14T01:13:47.000Z,31.6261667,-116.0048333,6.66,2.46,ml,17,180,0.3006,0.14,ci,ci38593056,2019-05-14T18:48:05.618Z,"54km E of Maneadero, B.C., MX",earthquake,0.36,1.35,0.119,47,reviewed,ci,ci
2019-05-14T01:13:17.400Z,47.7631667,-113.844,9.59,-0.33,md,6,251,0.151,0.04,mb,mb80343724,2019-05-14T14:53:08.210Z,"25km ENE of Polson, Montana",earthquake,0.98,2.41,0.111,2,reviewed,mb,mb
2019-05-14T01:05:11.364Z,38.252,-118.2994,10.6,0.1,ml,5,237.86,0.153,0.0341,nn,nn00684714,2019-05-14T02:31:11.108Z,"41km SE of Hawthorne, Nevada",earthquake,,2.9,0.28,4,reviewed,nn,nn
2019-05-14T01:04:28.220Z,38.8434982,-122.841835,1.91,0.58,md,15,94,0.006972,0.02,nc,nc73181325,2019-05-14T01:06:07.364Z,"10km NW of The Geysers, CA",earthquake,0.24,0.67,,1,automatic,nc,nc
2019-05-14T00:39:37.430Z,18.9163333,-155.5288333,37.08,2.04,md,53,250,0.1458,0.12,hv,hv70951236,2019-05-14T04:07:21.650Z,"30km SE of Hawaiian Ocean View, Hawaii",earthquake,0.52,0.75,0.043,23,reviewed,hv,hv
2019-05-14T00:27:08.702Z,61.8014,-150.6619,68.6,1.3,ml,,,,0.5,ak,ak01965m6b6l,2019-05-14T00:31:41.811Z,"33km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-05-14T00:20:38.512Z,-12.8394,45.4457,10,5,mb,,52,6.378,0.84,us,us70003krt,2019-05-14T15:12:12.141Z,"18km ESE of Pamandzi, Mayotte",earthquake,8.7,1.8,0.065,76,reviewed,us,us
2019-05-14T00:17:12.228Z,38.282,-118.7399,10.9,0.4,ml,4,286.75,0.187,0.0148,nn,nn00684711,2019-05-14T02:25:01.899Z,"28km SSW of Hawthorne, Nevada",earthquake,,10.2,0.36,3,reviewed,nn,nn
2019-05-14T00:15:50.605Z,66.3206,-157.226,0,0.9,ml,,,,1.08,ak,ak01965m3ttg,2019-05-14T00:18:48.689Z,"67km SSW of Kobuk, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-05-14T00:13:56.911Z,61.4288,-149.9074,33.8,1.3,ml,,,,0.65,ak,ak01965m3evf,2019-05-14T00:17:08.092Z,"10km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-14T00:10:41.710Z,38.8363342,-122.7948303,1.87,0.57,md,12,110,0.00407,0.03,nc,nc73181310,2019-05-14T00:19:04.005Z,"6km WNW of Cobb, CA",earthquake,0.29,0.63,0.2,3,automatic,nc,nc
2019-05-14T00:04:56.677Z,66.3214,-157.2329,0.9,1.1,ml,,,,1.19,ak,ak01965m1her,2019-05-14T00:12:26.861Z,"67km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-14T00:00:48.281Z,66.2491,-157.4299,0,1.1,ml,,,,1.92,ak,ak01965m0lwt,2019-05-14T00:05:24.394Z,"77km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-13T23:55:47.720Z,19.3951664,-155.2819977,0.1,1.8,ml,15,69,0.007889,0.14,hv,hv70951166,2019-05-14T00:01:29.360Z,"6km SW of Volcano, Hawaii",earthquake,0.16,0.27,0.28,11,automatic,hv,hv
2019-05-13T23:54:42.778Z,66.1087,-141.8636,0,1.6,ml,,,,1.2,ak,ak01964chsk7,2019-05-13T23:59:32.572Z,"104km ENE of Circle, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T23:33:21.447Z,66.2993,-157.2895,7.2,0.7,ml,,,,1.37,ak,ak01964cd8vk,2019-05-13T23:36:26.492Z,"70km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-13T23:24:33.560Z,38.7953339,-122.7799988,2.98,0.88,md,19,71,0.006552,0.03,nc,nc73181300,2019-05-13T23:35:04.905Z,"3km NW of The Geysers, CA",earthquake,0.27,0.57,0.08,5,automatic,nc,nc
2019-05-13T23:23:48.840Z,33.3601667,-116.4246667,11.53,1.46,ml,64,38,0.05857,0.18,ci,ci38592968,2019-05-14T20:06:51.390Z,"12km NNW of Borrego Springs, CA",earthquake,0.16,0.4,0.173,25,reviewed,ci,ci
2019-05-13T23:23:45.035Z,-51.5688,139.298,10,4.9,mb,,76,14.666,0.87,us,us70003krl,2019-05-14T00:09:21.040Z,"Western Indian-Antarctic Ridge",earthquake,14.7,1.9,0.126,20,reviewed,us,us
2019-05-13T23:21:42.750Z,35.0336667,-117.6753333,-0.82,1.75,ml,27,58,0.1005,0.17,ci,ci38592960,2019-05-14T19:59:04.817Z,"4km NNW of Boron, CA",quarry blast,0.37,31.61,0.187,27,reviewed,ci,ci
2019-05-13T23:11:35.280Z,33.3941667,-116.9225,14.5,0.9,ml,43,25,0.06438,0.17,ci,ci38592952,2019-05-14T19:43:26.103Z,"7km NW of Palomar Observatory, CA",earthquake,0.18,0.46,0.119,24,reviewed,ci,ci
2019-05-13T23:11:14.890Z,19.4326667,-155.6228333,-0.55,1.92,ml,34,143,0.02689,0.11,hv,hv70951106,2019-05-14T03:35:55.380Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.3,0.161,9,reviewed,hv,hv
